province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
New Brunswick,University of New Brunswick- Fredericton Campus,Kinesiology ,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Integrated Studies,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Leadership Studies,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Medical Laboratory Science,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Nursing,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Recreation and Sports Studies,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Biology-Chemistry,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Biology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Chemistry,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Earth Sciences,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Economics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Environmental Geochemistry,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Mathematics and Statistics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Physics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Psychology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- Fredericton Campus,Software Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Biology,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Comparative Literature,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Criminal Justice Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Economics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,English,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,French,17385,7536,65%,4 years,English and French,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Gender Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,History,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Information and Communication Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,International Studies,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Linguistics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Mathematics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Philosophy,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Politics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Psychology,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Sociology,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Statistics,17385,7536,65%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Finance,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,French Communication and Culture,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Human Resources Management,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Marketing,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Computer Science,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Chemical Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Civil Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Electrical Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Geological Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Geodesy and Geomatics Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Mechanical Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Radiation Therapy,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Radiography,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Respiratory Therapy,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Information Sciences,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Nursing,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Biology-Psychology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Biology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Chemistry,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Economics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Environmental Biology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Geology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Marine Biology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Mathematics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Physics,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Psychology,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
New Brunswick,University of New Brunswick- St. John Campus,Software Engineering,17385,7536,75%,4 years,English,"Paper Based (minimum score of 550), Internet Based TOEFL (Minimum score of 80)",,Please see university website for specific tuition cost and admission information dependent on your country. ,66° 38' 27.6" W,45° 56' 45.6" N,www.unb.ca
Nova Scotia,Acadia University ,"Applied Science (BASc, CAS)",16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Biology (BSc)- Major and Minor,16380,8182,75%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Business Administration (BBA),16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Canadian Studies (BA)- Major and Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Chemistry (BSc)- Major and Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Classical Studies (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Community Development (BCD),16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Computer Science (BCS, BSc)- Major/Minor",16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Economics (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Engineering (BASc, CAS)",16380,8182,70%,4-5 years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,English (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Environmental and Sustainability Studies (BA, BCD)",16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Environmental Geoscience (BSc),16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Environmental Science (BSc)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,French (BA)- Major/Minor,16380,8182,70%,4 Years,English and French,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Geology (BSc)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,German (BA)- Major/Minor,16380,8182,70%,4 Years,English and German,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,History (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Kinesiology (BKin),16380,8182,75%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Mathematics and Statistics (BSc, BA)- Major/Minor",16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Mathematics Education (Integrated BSc+BEd),16380,8182,70%,5 years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Music (BM, BAM)",16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Nutrition and Dietetics (BSN),16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Philosophy (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Physics (BSc)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Politics (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Psychology (BSc, BA)- Major/Minor",16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Sociology (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Spanish (BA)- Major/Minor,16380,8182,70%,4 Years,English and Spanish,TOEFL score of 550 ,, Co-op program offered. Please see university website for more information. ,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Theatre (BA),16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Theology (BTh),16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Women's and Gender Studies (BA)- Major/Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,American Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Art- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Atlantic Canadian Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Comparative Religion- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Cultural Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Diaspora Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Environmental Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Ethnocultural Diversity Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"French, Program of Proficiency- Minor",16380,8182,70%,4 Years,English and French,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"German, Program of Proficiency- Minor",16380,8182,70%,4 Years,English and German,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,International Development Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Legal Studies- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Material and Visual Culture- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,Nutrition- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,"Spanish, Program of Proficiency- Minor",16380,8182,70%,4 Years,English and Spanish,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Acadia University ,World Literatures- Minor,16380,8182,70%,4 Years,English,TOEFL score of 550 ,,,64° 21' 41.14" W,45° 5' 28.05" N,www.acadiau.ca
Nova Scotia,Cape Breton University, Sociology,16069,8200,65%,3-4 Years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Applied Theatre,16069,8200,65%,4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Anthropology ,16069,8200,65%,3-4 Years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,Celtic Culture and Gaelic,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
Nova Scotia,Cape Breton University,History,16069,8200,65%,3-4 years,English,"Paper-Based Test: 550, computer-based test: 213, Internet-based test: 80",,,60° 5' 35.35" W,46° 10' 20.26" N,www.cbu.ca
