province,university,program,internationalTuition,domesticTuition,minimumAverage,length,language,toefl,rank,notes,longitude,latitude,link
British Columbia,University of Victoria,Theatre,18062,5475,70,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Visual Arts,18062,5475,70,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Victoria,Writing,18062,5475,80,4 years,English,"550 on paper-based test, 79 on internet-based test",,Please see university website for specific tuition and admission information based on your country or province. Length of program may be affected by co-op options. ,123° 18' 42.31" W,48° 27' 47.97" N,www.uvic.ca
British Columbia,University of Northern British Columbia,English and Environmental Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,English and History,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,English and Political Science,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,English and Women's Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Envioronmental Studies and Political Science,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,First Nations and Women's Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Global and International Studies and Political Science,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,History and Political Science,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,History and Women's Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Political Science and Women's Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Accounting,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Finance,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,General Buisness   ,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Human Resources Management,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,International Business,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Marketing,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Fine Arts and Creative Writing,10948,3128,67,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Biomedical Studies,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Community and Population Health: Aboriginal and Rural Health,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Community and Population Health: Environmental Health,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Biochemistry and Molecular Biology,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Biology,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Chemistry,10948,3128,75,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Computer Science,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Environmental Science,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Geography,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Integrated Sciences,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Mathematics and Statistics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Natural Resources Management,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Forest Ecology and Management,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Outdoor Recreation and Conservation,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Wildlife and Fisheries,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Physics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Psychology,10948,3128,67,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Chemistry and Computer Science,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Chemistry and Mathematics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Chemistry and Physics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Computer Science and Mathematics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Computer Science and Physics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Economics and Mathematics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Mathematics and Physics,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Enviornmental Engineering,10948,3128,70,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Northern Collaborative Baccalaureate Nursing,10948,3128,67,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,First Nations Planning,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Natural Resources Planning,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Northern and Rural Community Planning,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Child Welfare Specialization,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,First Nations Specialization,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Communications,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Economics,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,English,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Geography,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,History,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Interdisciplinary Studies,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Mathematics,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Philosophy,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Psychology,10948,3128,67,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Sociology,10948,3128,67,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Theatre Arts,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Visual Arts,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Accounting,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Economics,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,University of Northern British Columbia,Finance,10948,3128,65,120 credit hours,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,122° 48' 49.4" W,53° 53' 14.4" N,www.unbc.ca
British Columbia,Thompson Rivers University,Human Resource Management,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,International Business,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Marketing,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Information Technology (major only),6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Public Relations (minor only),6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,First Year Engineering,6900,2072,73,1 year,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Animal Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Chemical Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Chemistry,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Cellular Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Microbial Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Molecular Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Ecology and Environmental Biology,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Environmental Chemistry,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Computing Sciences,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Mathematics,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Mathematical Sciences,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Physics,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Statistics,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Foundation Program,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Concentration Program,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Applied Behaviour Studies,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Liberal Studies,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Business Administration,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Communication Studies,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Visual Communication,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Early Childhood and Education,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Legal Studies,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Motion Picture Arts,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Performing Arts,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Tourism Management  ,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,Thompson Rivers University,Communication Design Major,6900,2072,73,4 years,English,570 on paper-based test and at least 88 on internet-based test,,Please see university website for additional tuition and admission information. ,120° 21' 56.22" W,50° 40' 6.32" N,www.tru.ca
British Columbia,University of the Fraser Valley,Accounting (Certificate),16620,4700,67,1 year (3 semesters) ,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Administration (Certificate),16620,4700,67,1 year (3 semesters) ,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Agriculture Science- Horticulture Major,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Aircraft Structures Technician (Certificate),16620,5538,67,42 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Applied Business Technology (ABT) (Certificate),16620,7182,67,24 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Architectural Drafting (Trades),16620,6263,67,38 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Associate of Arts,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Associate of Science,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Automation & Robotics (Trades),16620,5845,67,1 year,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Automotive Collision Repair and Refinish,16620,5879,67,34 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Automotive Service Technician (Trades),16620,6464,67,34 weeks,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Aviation – Bachelor of Business Administration,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information.  Additional fees are associated with this program.,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Aviation diploma,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. All applicants should have completed a private pilot flight within the last 6 months. Additional fees are associated with this program.,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Arts degree,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Arts degree in Child & Youth Care,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Arts degree in Global Development Studies,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Business Administration,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Business Administration (Aviation) degree,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Fine Arts degree,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of General Studies Diploma,16620,4700,67,2 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Kinesiology degree,16620,4700,67,4 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
British Columbia,University of the Fraser Valley,Bachelor of Science in Nursing degree,16620,4700,75,3-5 years,English,"Paper-based test score of 550, internet-based test score of 80",,Please see university website for additional tuition and admission information. ,122° 17' 8.44" W,49° 1' 43.69" N,www.ufv.ca
